1;arms_factory;3223.00;9.80;1155.00;3.98;0
1;arms_factory;3232.00;9.70;1154.00;1.83;0
1;arms_factory;3227.00;9.65;1154.00;4.49;0
1;arms_factory;3234.00;9.75;1155.00;6.05;0
1;arms_factory;3222.00;9.80;1155.00;2.43;0
1;arms_factory;3219.00;9.65;1157.00;0.27;0
1;industrial_complex;3229.00;9.80;1155.00;2.93;0
1;industrial_complex;3233.00;9.75;1155.00;4.50;0
1;industrial_complex;3224.00;9.68;1154.00;2.34;0
1;industrial_complex;3236.00;9.75;1156.00;3.54;0
1;industrial_complex;3231.00;9.70;1154.00;0.28;0
1;industrial_complex;3232.00;9.78;1155.00;2.94;0
1;air_base;3226.00;9.80;1155.00;5.61;0
1;naval_base;3232.00;9.50;1153.00;0.11;3691
1;naval_base;3224.00;9.50;1153.00;0.00;3691
1;naval_base;3220.00;9.50;1151.00;-0.46;3691
1;bunker;3225.00;9.80;1155.00;4.05;0
1;bunker;3236.00;9.78;1163.00;1.89;0
1;bunker;3216.00;9.75;1154.00;3.46;0
1;coastal_bunker;3231.00;9.50;1151.00;0.00;0
1;coastal_bunker;3219.00;9.50;1158.00;-3.68;0
1;coastal_bunker;3232.00;9.68;1156.00;-2.50;0
1;dockyard;3209.00;9.50;1146.00;-0.46;0
1;anti_air_building;3232.00;9.70;1154.00;4.56;0
1;anti_air_building;3227.00;9.65;1154.00;0.95;0
1;anti_air_building;3234.00;9.75;1155.00;3.61;0
1;synthetic_refinery;3222.00;9.80;1155.00;5.17;0
1;fuel_silo;3219.00;9.65;1157.00;3.01;0
1;radar_station;3222.00;9.65;1156.00;5.87;0
1;rocket_site;3233.00;9.75;1155.00;0.95;0
1;nuclear_reactor;3224.00;9.68;1154.00;5.08;0
2;arms_factory;3214.00;9.70;1160.00;4.49;0
2;arms_factory;3217.00;9.50;1163.00;6.05;0
2;arms_factory;3217.00;9.50;1163.00;2.43;0
2;arms_factory;3208.00;9.70;1166.00;0.27;0
2;arms_factory;3210.00;9.68;1161.00;2.93;0
2;arms_factory;3205.00;9.68;1170.00;4.50;0
2;industrial_complex;3211.00;9.70;1166.00;2.34;0
